,Unnamed: 0.1,Unnamed: 0,name_hp,longName,CASNumber,agentType,materialType,units,gasDepVelocity,gasDepVelocity_units,antoine_a_hp,antoine_a_units,antoine_b_hp,antoine_b_units,antoine_c_hp,antoine_c_units,liquidDensity_a,liquidDensity_a_units,liquidDensity_b,liquidDensity_b_units,molecularWeight,molecularWeight_units,agent_key,version,agent_type,name_fp,standard_code,description,molecular_weight,molecular_volume,boiling_point,freezing_point,antoine_a_fp,antoine_b_fp,antoine_c_fp,inst_aerosol_present,skin_factor,liquid_density,placard_number,from,name,antoine_a,antoine_b,antoine_c
455,455,,,,123-75-1,,,,,,,,,,,,,,,,,,1388.0,0.0,TIC,Pyrrolidine,123-75-1,almost colorless liquid; ammonia-like odor; fumes in air,71.12,83.4741784,86.6,-57.8,6.92463,1180.043,205.255,False,,0.852,1922.0,fp,Pyrrolidine,6.92463,1180.043,205.255
456,456,,,,108-46-3,,,,,,,,,,,,,,,,,,1389.0,0.0,TIC,Resorcinol,108-46-3,"white, needle-like crystals; becomes pink on exposure to light and air",110.11,86.58488637,276.5,108.9,8.39758,2687.152,210.986,False,,1.2717,2876.0,fp,Resorcinol,8.39758,2687.152,210.986
457,457,,,,7783-79-1,,,,,,,,,,,,,,,,,,1390.0,0.0,TIC,Selenium hexafluoride,7783-79-1,gas,193.0,,-34.4,-50.6,9.408207065,1556.66,284.052,False,,,2194.0,fp,Selenium hexafluoride,9.408207065,1556.66,284.052
458,458,,,,7791-23-3,,,,,,,,,,,,,,,,,,1391.0,0.0,TIC,Selenium oxychloride,7791-23-3,"nearly colorless or yellowish, corrosive liquid; fumes in air",165.87,67.9795082,180.0,8.5,10.25402,3515.404,308.095,False,,2.44,2879.0,fp,Selenium oxychloride,10.25402,3515.404,308.095
459,459,,,,7803-62-5,,,,,,,,,,,,,,,,,,1392.0,0.0,TIC,Silane,7803-62-5,gas; repulsive odor,32.12,47.23529412,-112.1,-184.7,7.09738,703.987,278.502,False,,0.68,2203.0,fp,Silane,7.09738,703.987,278.502
460,460,,,,10026-04-7,,,,,,,,,,,,,,,,,,1393.0,0.0,TIC,Silicon tetrachloride,10026-04-7,"colorless, clear, fuming liquid",169.9,111.7763158,56.9,-68.8,7.70402,1616.546,278.455,False,,1.52,1818.0,fp,Silicon tetrachloride,7.70402,1616.546,278.455
461,461,,,,7783-61-1,,,,,,,,,,,,,,,,,,1394.0,0.0,TIC,Silicon tetrafluoride,7783-61-1,colorless gas; very pungent odor; forms heavy clouds with moist air,104.08,65.13141427,-95.16028603,-86.8,0.0,0.0,0.0,False,,1.598,1859.0,fp,Silicon tetrafluoride,0.0,0.0,0.0
462,462,,,,9/5/7446,,,,,,,,,,,,,,,,,,1396.0,0.0,TIC,Sulfur dioxide,9/5/7446,"colorless, nonflammable gas; strong suffocating odor",64.06,42.70666667,-10.0,-73.1,7.25308,966.575,231.079,False,,1.5,1079.0,fp,Sulfur dioxide,7.25308,966.575,231.079
463,463,,,,"12771-08-3, 10025-67-9",,,,,,,,,,,,,,,,,,1397.0,0.0,TIC,Sulfur monochloride,"12771-08-3, 10025-67-9","non-flammable, light amber to yellowish red, fuming, oily liquid",135.03,79.97038792,137.8,-80.0,6.9399,1417.43,211.465,False,,1.6885,1828.0,fp,Sulfur monochloride,6.9399,1417.43,211.465
464,464,,,,11/9/7446,,,,,,,,,,,,,,,,,,1398.0,0.0,TIC,Sulfur trioxide,11/9/7446,ice-like mass,80.06,41.64585934,44.7,16.8,7.08025,892.175,169.586,False,,1.9224,1829.0,fp,Sulfur trioxide,7.08025,892.175,169.586
465,465,,,,507-19-7,,,,,,,,,,,,,,,,,,1399.0,0.0,TIC,T-butyl bromide,507-19-7,colorless liquid,137.04,113.0226804,73.3,-16.3,7.43955,1539.717,264.955,False,,1.2125,,fp,T-butyl bromide,7.43955,1539.717,264.955
466,466,,,,7783-80-4,,,,,,,,,,,,,,,,,,1400.0,0.0,TIC,Tellurium hexafluoride,7783-80-4,colorless gas; repulsive odor,241.61,96.68267307,-35.5,-37.6,8.230527065,1122.339,247.713,False,,2.499,2195.0,fp,Tellurium hexafluoride,8.230527065,1122.339,247.713
467,467,,,,76-12-0,,,,,,,,,,,,,,,,,,1401.0,0.0,TIC,"1,1,2,2-Tetrachloro-1,2-difluoroethane",76-12-0,'',203.83,123.9314161,92.9,24.8,10.02097,3501.665,398.81,False,,1.6447,1078.0,fp,"1,1,2,2-Tetrachloro-1,2-difluoroethane",10.02097,3501.665,398.81
468,468,,,,79-34-5,,,,,,,,,,,,,,,,,,1402.0,0.0,TIC,"1,1,2,2-Tetrachloroethane",79-34-5,"nonflammable, heavy, mobile liquid",167.85,105.21532,145.1,-43.8,6.09073,959.602,149.778,False,,1.5953,1702.0,fp,"1,1,2,2-Tetrachloroethane",6.09073,959.602,149.778
469,469,,,,116-14-3,,,,,,,,,,,,,,,,,,1403.0,0.0,TIC,Tetrafluoroethylene,116-14-3,'',100.01,65.83936801,-75.6,-131.1,0.0,0.0,0.0,False,,1.519,1081.0,fp,Tetrafluoroethylene,0.0,0.0,0.0
470,470,,,,109-99-9,,,,,,,,,,,,,,,,,,1404.0,0.0,TIC,Tetrahydrofuran,109-99-9,hygroscopic liquid; faint odor,72.11,81.09536662,66.0,-108.5,6.99628,1202.942,226.332,False,,0.8892,2056.0,fp,Tetrahydrofuran,6.99628,1202.942,226.332
471,471,,,,110-01-0,,,,,,,,,,,,,,,,,,1405.0,0.0,TIC,Tetrahydrothiophene,110-01-0,colorless liquid; natural gas odorant,88.17,88.2847702,121.1,-96.2,7.88371,1979.981,275.496,False,,0.9987,2412.0,fp,Tetrahydrothiophene,7.88371,1979.981,275.496
472,472,,,,75-74-1,,,,,,,,,,,,,,,,,,1406.0,0.0,TIC,Tetramethyllead,75-74-1,'',267.33,134.0,109.7715084,-27.5,7.01769,1376.726,223.021,False,,1.995,1649.0,fp,Tetramethyllead,7.01769,1376.726,223.021
473,473,,,,75-76-3,,,,,,,,,,,,,,,,,,1407.0,0.0,TIC,Tetramethylsilane,75-76-3,'',88.22,,26.6,-99.1,6.85213,1047.272,237.093,False,,,2749.0,fp,Tetramethylsilane,6.85213,1047.272,237.093
474,474,,,,509-14-8,,,,,,,,,,,,,,,,,,1408.0,0.0,TIC,Tetranitromethane,509-14-8,pale yellow liquid,196.03,120.7899439,125.7,13.9,4.63198,498.772,114.612,False,,1.6229,1510.0,fp,Tetranitromethane,4.63198,498.772,114.612
475,475,,,,288-47-1,,,,,,,,,,,,,,,,,,1409.0,0.0,TIC,Thiazole,288-47-1,colorless or pale yellow liquid,85.13,70.94166667,116.8,-273.15,7.14057,1424.453,216.157,False,,1.2,,fp,Thiazole,7.14057,1424.453,216.157
476,476,,,,9/7/7719,,,,,,,,,,,,,,,,,,1410.0,0.0,TIC,Thionyl chloride,9/7/7719,"colorless to pale yellow or reddish, fuming liquid; suffocating odor",118.97,72.63125763,75.6,-104.5,7.21904,1399.91,246.948,False,,1.638,1836.0,fp,Thionyl chloride,7.21904,1399.91,246.948
477,477,,,,110-02-1,,,,,,,,,,,,,,,,,,1411.0,0.0,TIC,Thiophene,110-02-1,liquid; slight aromatic odor,84.14,79.00914606,84.2,-38.2,6.94868,1239.578,220.565,False,,1.06494,2414.0,fp,Thiophene,6.94868,1239.578,220.565
478,478,,,,3982-91-0,,,,,,,,,,,,,,,,,,1412.0,0.0,TIC,Thiophosphoryl chloride,3982-91-0,fuming liquid; strong irritant,169.4,103.6085627,125.0,-36.2,7.23188,1553.827,233.178,False,,1.635,1837.0,fp,Thiophosphoryl chloride,7.23188,1553.827,233.178
479,479,,,,106-49-0,,,,,,,,,,,,,,,,,,1417.0,0.0,TIC,P-toluidine,106-49-0,lustrous plates or leaflets,107.15,102.4378585,200.4,43.7,7.59394,1961.716,216.15,False,,1.046,1993.0,fp,P-toluidine,7.59394,1961.716,216.15
480,480,,,,76-02-8,,,,,,,,,,,,,,,,,,1419.0,0.0,TIC,Trichloroacetyl chloride,76-02-8,'',181.83,112.2268856,118.0,-57.0,6.98442,1386.68,219.703,False,,1.6202,2442.0,fp,Trichloroacetyl chloride,6.98442,1386.68,219.703
481,481,,,,12002-48-1,,,,,,,,,,,,,,,,,,1420.0,0.0,TIC,Trichlorobenzene,12002-48-1,liquid; volatile with steam,181.44,124.6153846,213.0,17.0,7.51512,2110.983,242.429,False,,1.456,2321.0,fp,Trichlorobenzene,7.51512,2110.983,242.429
482,482,,,,79-00-5,,,,,,,,,,,,,,,,,,1422.0,0.0,TIC,"1,1,2-Trichloroethane",79-00-5,nonflammable liquid; pleasant odor,133.4,92.53607103,113.9,-36.6,6.94484,1310.297,208.74,False,,1.4416,,fp,"1,1,2-Trichloroethane",6.94484,1310.297,208.74
483,483,,,,79-01-6,,,,,,,,,,,,,,,,,,1423.0,0.0,TIC,Trichloroethylene,79-01-6,"nonflammable, mobile liquid; chloroform odor",131.39,89.73500888,87.0,-84.8,6.42856,974.538,187.339,False,,1.4642,1710.0,fp,Trichloroethylene,6.42856,974.538,187.339
484,484,,,,75-69-4,,,,,,,,,,,,,,,,,,1424.0,0.0,TIC,Trichlorofluoromethane,75-69-4,nonflammable liquid below 23.7 degrees Celsius,137.37,91.94779116,23.8,-111.1,6.88957,1043.303,236.548,False,,1.494,2810.0,fp,Trichlorofluoromethane,6.88957,1043.303,236.548
485,485,,,,96-18-4,,,,,,,,,,,,,,,,,,1425.0,0.0,TIC,"1,2,3-Trichloropropane",96-18-4,'',147.43,106.1487508,156.9,-14.7,7.5318,1818.875,232.519,False,,1.3889,2810.0,fp,"1,2,3-Trichloropropane",7.5318,1818.875,232.519
486,486,,,,10025-78-2,,,,,,,,,,,,,,,,,,1426.0,0.0,TIC,Trichlorosilane,10025-78-2,volatile liquid; fumes in air,135.45,100.9540136,31.9,-128.2,7.09119,1170.0,246.15,False,,1.3417,1295.0,fp,Trichlorosilane,7.09119,1170.0,246.15
487,487,,,,76-13-1,,,,,,,,,,,,,,,,,,1427.0,0.0,TIC,"1,1,2-Trichloro-1,2,2-trifluoroethane",76-13-1,'',187.38,119.8464982,47.6,-36.2,6.90446,1112.856,229.031,False,,1.5635,1708.0,fp,"1,1,2-Trichloro-1,2,2-trifluoroethane",6.90446,1112.856,229.031
488,488,,,,121-44-8,,,,,,,,,,,,,,,,,,1428.0,0.0,TIC,Triethylamine,121-44-8,liquid; strong ammoniacal odor,101.19,139.4762233,88.8,-114.7,5.85878,695.814,144.879,False,,0.7255,1296.0,fp,Triethylamine,5.85878,695.814,144.879
489,489,,,,76-05-1,,,,,,,,,,,,,,,,,,1429.0,0.0,TIC,Trifluoroacetic acid,76-05-1,"liquid; sharp, biting odor",114.02,74.27529151,71.8,-15.3,6.22044,1267.252,220.192,False,,1.5351,2699.0,fp,Trifluoroacetic acid,6.22044,1267.252,220.192
490,490,,,,79-38-9,,,,,,,,,,,,,,,,,,1430.0,0.0,TIC,Trifluorochloroethylene,79-38-9,'',116.47,89.24904215,-28.3,-158.1,6.901457065,850.498,239.904,False,,1.305,1082.0,fp,Trifluorochloroethylene,6.901457065,850.498,239.904
491,491,,,,420-46-2,,,,,,,,,,,,,,,,,,1431.0,0.0,TIC,"1,1,1-Trifluoroethane",420-46-2,'',84.04,,-47.3,-111.3,0.0,0.0,0.0,False,,,2035.0,fp,"1,1,1-Trifluoroethane",0.0,0.0,0.0
492,492,,,,75-46-7,,,,,,,,,,,,,,,,,,1432.0,0.0,TIC,Trifluoromethane,75-46-7,"colorless, odorless gas",70.01,46.05921053,-82.1,-155.2,0.0,0.0,0.0,False,,1.52,1984.0,fp,Trifluoromethane,0.0,0.0,0.0
493,493,,,,7756-94-7,,,,,,,,,,,,,,,,,,1433.0,0.0,TIC,Triisobutylene,7756-94-7,gas; simple asphyxiant,168.32,285.7724958,177.0,-76.0,6.97343,1595.479,210.85,False,,0.589,2324.0,fp,Triisobutylene,6.97343,1595.479,210.85
494,494,,,,75-50-3,,,,,,,,,,,,,,,,,,1434.0,0.0,TIC,Trimethylamine,75-50-3,"gas; pungent, fishy, ammoniacal odor",59.11,94.27432217,2.9,-117.1,6.89123,970.297,239.09,False,,0.627,1083.0,fp,Trimethylamine,6.89123,970.297,239.09
495,495,,,,95-63-6,,,,,,,,,,,,,,,,,,1435.0,0.0,TIC,"1,2,4-Trimethylbenzene",95-63-6,liquid,120.19,137.1875357,169.4,-43.8,7.04383,1573.267,208.564,False,,0.8761,1993.0,fp,"1,2,4-Trimethylbenzene",7.04383,1573.267,208.564
496,496,,,,108-67-8,,,,,,,,,,,,,,,,,,1436.0,0.0,TIC,"1,3,5-Trimethylbenzene",108-67-8,liquid; peculiar odor,120.19,139.1571147,164.7,-44.7,7.07437,1569.622,209.578,False,,0.8637,2325.0,fp,"1,3,5-Trimethylbenzene",7.07437,1569.622,209.578
497,497,,,,75-77-4,,,,,,,,,,,,,,,,,,1437.0,0.0,TIC,Trimethylchlorosilane,75-77-4,'',108.64,127.2131148,57.6,-57.7,6.8407,1123.68,225.979,False,,0.854,1298.0,fp,Trimethylchlorosilane,6.8407,1123.68,225.979
498,498,,,,7783-82-6,,,,,,,,,,,,,,,,,,1438.0,0.0,TIC,Tungsten hexafluoride,7783-82-6,colorless gas or pale yellow liquid,297.9,86.57367044,19.4,2.8,7.43079,1021.208,208.45,False,,3.441,2196.0,fp,Tungsten hexafluoride,7.43079,1021.208,208.45
499,499,,,,108-05-4,,,,,,,,,,,,,,,,,,1439.0,0.0,TIC,Vinyl acetate,108-05-4,liquid; polymerizes in light,86.09,92.37124464,72.5,-92.8,7.21542,1299.069,226.967,False,,0.932,1301.0,fp,Vinyl acetate,7.21542,1299.069,226.967
500,500,,,,593-60-2,,,,,,,,,,,,,,,,,,1440.0,0.0,TIC,Vinyl bromide,593-60-2,'',106.95,71.61990223,15.8,-137.8,7.24379,1219.308,264.021,False,,1.4933,1085.0,fp,Vinyl bromide,7.24379,1219.308,264.021
501,501,,,,75-01-4,,,,,,,,,,,,,,,,,,1441.0,0.0,TIC,Vinyl chloride,75-01-4,colorless gas; polymerizes in light,62.5,68.63606413,-13.9,-153.8,6.86108,892.757,238.099,False,,0.9106,1086.0,fp,Vinyl chloride,6.86108,892.757,238.099
502,502,,,,75-02-5,,,,,,,,,,,,,,,,,,1442.0,0.0,TIC,Vinyl fluoride,75-02-5,'',46.04,72.38993711,-72.2,-160.5,0.0,0.0,0.0,False,,0.636,1860.0,fp,Vinyl fluoride,0.0,0.0,0.0
503,503,,,,75-35-4,,,,,,,,,,,,,,,,,,1443.0,0.0,TIC,Vinylidene chloride,75-35-4,"liquid; mild, sweet odor",96.94,79.92414873,31.6,-122.6,6.9829,1104.726,237.747,False,,1.2129,1303.0,fp,Vinylidene chloride,6.9829,1104.726,237.747
504,504,,,,75-94-5,,,,,,,,,,,,,,,,,,1444.0,0.0,TIC,Vinyltrichlorosilane,75-94-5,'',161.49,129.9613713,90.7,-94.8,7.32284,1513.0,250.15,False,,1.2426,1305.0,fp,Vinyltrichlorosilane,7.32284,1513.0,250.15
505,505,,,,7440-63-3,,,,,,,,,,,,,,,,,,1445.0,0.0,TIC,Xenon,7440-63-3,"colorless, odorless, inert gas",131.29,,-108.1,-111.8,0.0,0.0,0.0,False,,,2036.0,fp,Xenon,0.0,0.0,0.0
506,506,,,,1330-20-7,,,,,,,,,,,,,,,,,,1446.0,0.0,TIC,Xylene,1330-20-7,"mobile, flammable liquid",106.17,122.8819444,138.5,-273.15,7.96709,1996.545,258.378,False,,0.864,1307.0,fp,Xylene,7.96709,1996.545,258.378
507,507,,,,108-38-3,,,,,,,,,,,,,,,,,,1447.0,0.0,TIC,M-xylene,108-38-3,colorless liquid,106.17,122.2593275,139.1,-47.8,7.96709,1996.545,258.378,False,,0.8684,2956.0,fp,M-xylene,7.96709,1996.545,258.378
508,508,,,,95-47-6,,,,,,,,,,,,,,,,,,1448.0,0.0,TIC,O-xylene,95-47-6,colorless liquid,106.17,120.6340189,144.4,-25.2,7.81265,1901.373,246.882,False,,0.8801,,fp,O-xylene,7.81265,1901.373,246.882
509,509,,,,106-42-3,,,,,,,,,,,,,,,,,,1449.0,0.0,TIC,P-xylene,106-42-3,colorless plates or prisms,106.17,123.3043761,138.4,13.3,7.32399,1644.214,232.921,False,,0.86104,1307.0,fp,P-xylene,7.32399,1644.214,232.921
510,510,,,,87-62-7,,,,,,,,,,,,,,,,,,1450.0,0.0,TIC,"2,6-Xylidine",87-62-7,'',121.2,123.1457021,218.605542,8.4,7.57561,2157.756,240.999,False,,0.9842,1711.0,fp,"2,6-Xylidine",7.57561,2157.756,240.999
511,511,,,,1310-73-2,,,,,,,,,,,,,,,,,,1451.0,0.0,TIC,Sodium Hydroxide (solid),1310-73-2,whitish solid sodium hydroxide; becomes colourless and odorless after dissolution in water,39.9971,0.476190476,1388.0,318.0,-5.12494,0.0,273.15,False,,2.1,1823.0,fp,Sodium Hydroxide (solid),-5.12494,0.0,273.15
